"TABLE_TYPE","dbms","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CONSTRAINT_TYPE","TABLE_SCHEMA1","TABLE_NAME1","COLUMN_NAME1"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_BINARY","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_BINARY","PURC_REQ_ID","2","nvarchar","15","FOREIGN KEY","dbo","PURC_REQUISITION","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_BINARY","PURC_REQ_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_BINARY","TYPE","3","nchar","1","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_BINARY","BITS","4","image","2147483647","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_BINARY","BITS_LENGTH","5","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","PURC_REQ_ID","2","nvarchar","15","FOREIGN KEY","dbo","PURC_REQUISITION","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","PURC_REQ_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","CURRENCY_ID","3","nvarchar","15","FOREIGN KEY","dbo","CURRENCY","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","CURRENCY_ID","3","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","AMOUNT","4","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","SELL_RATE","5","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_CURR","BUY_RATE","6","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PURC_REQ_ID","2","nvarchar","15","FOREIGN KEY","dbo","PURC_REQUISITION","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PURC_REQ_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PART_ID","4","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","VENDOR_ID","5","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","VENDOR_PART_ID","6","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","SERVICE_ID","7","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_ORDER_QTY","8","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","ORDER_QTY","9","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PURCHASE_UM","10","nvarchar","15","FOREIGN KEY","dbo","UNITS","UNIT_OF_MEASURE"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","UNIT_PRICE","11","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","TRADE_DISC_PERCENT","12","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","FIXED_CHARGE","13","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","EST_FREIGHT","14","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","GL_EXPENSE_ACCT_ID","15","nvarchar","30","FOREIGN KEY","dbo","ACCOUNT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","SALES_TAX_GROUP_ID","16","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PRODUCT_CODE","17","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","COMMODITY_CODE","18","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","DESIRED_RECV_DATE","19","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","LINE_STATUS","20","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","TOTAL_AMT_RECVD","21","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","TOTAL_AMT_ORDERED","22","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","MFG_NAME","23","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","MFG_PART_ID","24","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PIECE_COUNT","25","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","LENGTH","26","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WIDTH","27","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","HEIGHT","28","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","DIMENSIONS_UM","29","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","VAT_CODE","30","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","MINIMUM_CHARGE","31","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","SHIPTO_ID","32","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WAREHOUSE_ID","33","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","ALLOCATED_QTY","34","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","FULFILLED_QTY","35","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WORKORDER_BASE_ID","36","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WORKORDER_LOT_ID","37","nvarchar","3","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WORKORDER_SPLIT_ID","38","nvarchar","3","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WORKORDER_SUB_ID","39","nvarchar","3","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WORKORDER_SEQ_NO","40","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WORKORDER_PIECE_NO","41","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","WBS_CODE","42","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","DEPARTMENT_ID","43","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PART_GL_ACCOUNT","44","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","COST_CATEGORY_ID","45","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PROJ_REF_SEQ_NO","46","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","PROJ_REF_SUB_ID","47","nvarchar","3","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","SHIPFROM_ID","48","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","HTS_CODE","49","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","ORIG_COUNTRY_ID","50","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","UDF_LAYOUT_ID","51","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_1","52","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_2","53","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_3","54","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_4","55","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_5","56","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_6","57","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_7","58","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_8","59","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_9","60","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","USER_10","61","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","VAT_CATEGORY","62","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","VAT_AMOUNT","63","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","VAT_RCV_AMOUNT","64","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","ORIG_STAGE_REVISION_ID","65","nvarchar","24","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","STATUS_EFF_DATE","66","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","CONTRACT_ID","67","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE","CONTRACT_LINE_NO","68","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","PURC_REQ_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","PURC_REQ_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","DEL_SCHED_LINE_NO","4","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","DESIRED_RECV_DATE","5","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_ORDER_QTY","6","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","ORDER_QTY","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","SHIPTO_ID","8","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","SHIPFROM_ID","9","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_RECEIVED_QTY","10","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","PIECE_COUNT","11","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","WAREHOUSE_ID","12","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_1","13","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_2","14","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_3","15","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_4","16","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_5","17","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_6","18","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_7","19","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_8","20","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_9","21","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LINE_DEL","USER_10","22","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","PURC_REQ_ID","2","nvarchar","15","FOREIGN KEY","dbo","PURC_REQ_LINE","PURC_REQ_ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","PURC_REQ_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","PURC_REQ_LINE_NO","3","smallint","","FOREIGN KEY","dbo","PURC_REQ_LINE","LINE_NO"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","PURC_REQ_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","TYPE","4","nchar","1","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","BITS","5","image","2147483647","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQ_LN_BINARY","BITS_LENGTH","6","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","VENDOR_ID","3","nvarchar","15","FOREIGN KEY","dbo","VENDOR","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_ID","4","nvarchar","25","FOREIGN KEY","dbo","CONTACT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_FIRST_NAME","5","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_LAST_NAME","6","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_INITIAL","7","nvarchar","2","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_POSITION","8","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_HONORIFIC","9","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_SALUTATION","10","nvarchar","60","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_PHONE","11","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_FAX","12","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_EMAIL","13","nvarchar","100","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_MOBILE","14","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","PURC_REQ_ADDR_NO","15","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SHIPTO_ADDR_NO","16","int","","FOREIGN KEY","dbo","SHIPTO_ADDRESS","ADDR_NO"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","REQUISITION_DATE","17","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","DESIRED_RECV_DATE","18","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","BUYER","19","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","PREPARER","20","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","REQUESTOR","21","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","ASSIGNED_TO","22","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","APP1_DATE","23","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","APP2_DATE","24","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","APP3_DATE","25","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","APP4_DATE","26","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","FREE_ON_BOARD","27","nvarchar","25","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SHIP_VIA","28","nvarchar","40","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SALES_TAX_GROUP_ID","29","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","STATUS","30","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SELL_RATE","31","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","BUY_RATE","32","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SITE_ID","33","nvarchar","15","FOREIGN KEY","dbo","SITE","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TOTAL_AMT_ORDERED","34","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","MARKED_FOR_PURGE","35","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","EXCH_RATE_FIXED","36","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SHIPTO_ID","37","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","SHIPFROM_ID","38","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CARRIER_ID","39","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_NET_TYPE","40","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_NET_DAYS","41","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_NET_DATE","42","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_DISC_DAYS","43","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_DISC_DATE","44","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_DISC_PERCENT","45","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_DESCRIPTION","46","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_DISC_TYPE","47","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CURRENCY_ID","48","nvarchar","15","FOREIGN KEY","dbo","CURRENCY","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","WAREHOUSE_ID","49","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CATEGORY_TYPE","50","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","UDF_LAYOUT_ID","51","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_1","52","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_2","53","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_3","54","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_4","55","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_5","56","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_6","57","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_7","58","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_8","59","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_9","60","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","USER_10","61","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","STATUS_EFF_DATE","62","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_ID","63","nvarchar","15","FOREIGN KEY","dbo","TERMS","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","CONTACT_PHONE_EXT","64","nvarchar","10","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_REQUISITION","TERMS_DISC_BASIS","65","nvarchar","32","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_RFQ_REQ","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_RFQ_REQ","RFQ_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_RFQ_REQ","RFQ_LINE_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_RFQ_REQ","PURC_REQ_ID","4","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_RFQ_REQ","PURC_REQ_LINE_NO","5","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","PURC_ORDER_ID","2","nvarchar","15","FOREIGN KEY","dbo","PURCHASE_ORDER","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","PURC_ORDER_ID","2","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","DIST_NO","3","smallint","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","TRANSACTION_ID","4","int","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","PURC_ORDER_LINE_NO","5","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","SERVICE_ID","6","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","ACT_MATERIAL_COST","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","ACT_LABOR_COST","8","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","ACT_BURDEN_COST","9","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","ACT_SERVICE_COST","10","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","REFERENCE","11","nvarchar","50","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","CURRENCY_ID","12","nvarchar","15","FOREIGN KEY","dbo","CURRENCY","ID"
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","CURRENCY_ID","12","nvarchar","15","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","DR_MAT_GL_ACCT_ID","13","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","DR_LAB_GL_ACCT_ID","14","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","DR_BUR_GL_ACCT_ID","15","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","DR_SER_GL_ACCT_ID","16","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","CR_MAT_GL_ACCT_ID","17","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","CR_LAB_GL_ACCT_ID","18","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","CR_BUR_GL_ACCT_ID","19","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURC_SERV_DETAIL","CR_SER_GL_ACCT_ID","20","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","DESCRIPTION","3","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","STATUS","4","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","STATUS_EFF_DATE","5","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","STATUS_REASON_CODE","6","nvarchar","100","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","VENDOR_ID","7","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","VENDOR_CONTRACT_ID","8","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_CONTRACT","CREATE_DATE","9","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_DIST","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","PURCHASE_DIST","PURC_ORDER_ID","2","nvarchar","15","FOREIGN KEY","dbo","PURCHASE_ORDER","ID"
