equipment_id,line_id,equipment_type,equipment_name,measurement_date,availability_rate,performance_rate,quality_rate,oee_score,downtime_hours,created_date
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-01-01,0.813,0.835,0.927,0.629,4.49,2024-01-01 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-01-08,0.804,0.871,0.934,0.654,4.7,2024-01-08 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-01-15,0.976,0.929,0.936,0.849,0.58,2024-01-15 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-01-22,0.97,0.809,0.903,0.709,0.72,2024-01-22 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-01-29,0.866,0.808,0.914,0.64,3.22,2024-01-29 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-02-05,0.906,0.771,0.92,0.643,2.26,2024-02-05 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-02-12,0.856,0.893,0.97,0.741,3.46,2024-02-12 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-02-19,0.941,0.893,0.989,0.831,1.42,2024-02-19 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-02-26,0.868,0.867,0.962,0.724,3.17,2024-02-26 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-03-04,0.827,0.903,0.962,0.718,4.15,2024-03-04 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-03-11,0.972,0.942,0.994,0.91,0.67,2024-03-11 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-03-18,0.902,0.95,0.96,0.823,2.35,2024-03-18 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-03-25,0.932,0.858,0.912,0.729,1.63,2024-03-25 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-04-01,0.958,0.91,0.958,0.835,1.01,2024-04-01 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-04-08,0.919,0.854,0.93,0.73,1.94,2024-04-08 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-04-15,0.835,0.865,0.987,0.713,3.96,2024-04-15 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-04-22,0.859,0.91,0.993,0.776,3.38,2024-04-22 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-04-29,0.842,0.813,0.992,0.679,3.79,2024-04-29 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-05-06,0.925,0.839,0.991,0.769,1.8,2024-05-06 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-05-13,0.874,0.766,0.953,0.638,3.02,2024-05-13 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-05-20,0.814,0.822,0.946,0.633,4.46,2024-05-20 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-05-27,0.841,0.907,0.922,0.703,3.82,2024-05-27 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-06-03,0.949,0.947,0.988,0.888,1.22,2024-06-03 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-06-10,0.844,0.932,0.964,0.758,3.74,2024-06-10 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-06-17,0.92,0.871,0.976,0.782,1.92,2024-06-17 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-06-24,0.861,0.774,0.939,0.626,3.34,2024-06-24 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-07-01,0.891,0.78,0.947,0.658,2.62,2024-07-01 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-07-08,0.959,0.79,0.917,0.695,0.98,2024-07-08 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-07-15,0.882,0.783,0.94,0.649,2.83,2024-07-15 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-07-22,0.938,0.892,0.945,0.791,1.49,2024-07-22 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-07-29,0.818,0.924,0.979,0.74,4.37,2024-07-29 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-08-05,0.804,0.783,0.907,0.571,4.7,2024-08-05 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-08-12,0.893,0.856,0.937,0.716,2.57,2024-08-12 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-08-19,0.876,0.775,0.966,0.656,2.98,2024-08-19 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-08-26,0.843,0.809,0.932,0.636,3.77,2024-08-26 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-09-02,0.948,0.817,0.958,0.742,1.25,2024-09-02 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-09-09,0.819,0.894,0.907,0.664,4.34,2024-09-09 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-09-16,0.966,0.94,0.987,0.896,0.82,2024-09-16 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-09-23,0.914,0.898,0.941,0.772,2.06,2024-09-23 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-09-30,0.936,0.89,0.97,0.808,1.54,2024-09-30 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-10-07,0.93,0.868,0.978,0.789,1.68,2024-10-07 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-10-14,0.892,0.78,0.901,0.627,2.59,2024-10-14 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-10-21,0.907,0.885,0.943,0.757,2.23,2024-10-21 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-10-28,0.858,0.785,0.969,0.653,3.41,2024-10-28 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-11-04,0.85,0.905,0.922,0.709,3.6,2024-11-04 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-11-11,0.889,0.76,0.949,0.641,2.66,2024-11-11 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-11-18,0.895,0.852,0.988,0.753,2.52,2024-11-18 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-11-25,0.851,0.827,0.972,0.684,3.58,2024-11-25 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-12-02,0.972,0.758,0.99,0.729,0.67,2024-12-02 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-12-09,0.959,0.896,0.941,0.809,0.98,2024-12-09 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-12-16,0.85,0.926,0.93,0.732,3.6,2024-12-16 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-12-23,0.863,0.783,0.927,0.626,3.29,2024-12-23 00:00:00
38,11,Heat Treatment Oven,Heat Treatment Oven 11-3,2024-12-30,0.888,0.795,0.916,0.647,2.69,2024-12-30 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-01-01,0.978,0.901,0.988,0.871,0.53,2024-01-01 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-01-08,0.92,0.778,0.92,0.658,1.92,2024-01-08 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-01-15,0.951,0.901,0.903,0.774,1.18,2024-01-15 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-01-22,0.962,0.942,0.951,0.862,0.91,2024-01-22 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-01-29,0.944,0.751,0.979,0.694,1.34,2024-01-29 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-02-05,0.805,0.791,0.989,0.63,4.68,2024-02-05 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-02-12,0.903,0.896,0.949,0.768,2.33,2024-02-12 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-02-19,0.95,0.809,0.91,0.699,1.2,2024-02-19 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-02-26,0.927,0.919,0.942,0.803,1.75,2024-02-26 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-03-04,0.878,0.803,0.982,0.692,2.93,2024-03-04 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-03-11,0.979,0.896,0.911,0.799,0.5,2024-03-11 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-03-18,0.864,0.766,0.975,0.645,3.26,2024-03-18 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-03-25,0.931,0.815,0.948,0.719,1.66,2024-03-25 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-04-01,0.85,0.876,0.949,0.707,3.6,2024-04-01 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-04-08,0.94,0.891,0.93,0.779,1.44,2024-04-08 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-04-15,0.966,0.837,0.989,0.8,0.82,2024-04-15 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-04-22,0.943,0.814,0.98,0.752,1.37,2024-04-22 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-04-29,0.919,0.926,0.903,0.768,1.94,2024-04-29 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-05-06,0.914,0.752,0.913,0.628,2.06,2024-05-06 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-05-13,0.868,0.939,0.964,0.786,3.17,2024-05-13 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-05-20,0.848,0.78,0.977,0.646,3.65,2024-05-20 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-05-27,0.932,0.807,0.919,0.691,1.63,2024-05-27 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-06-03,0.958,0.94,0.981,0.883,1.01,2024-06-03 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-06-10,0.935,0.751,0.906,0.636,1.56,2024-06-10 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-06-17,0.9,0.792,0.917,0.654,2.4,2024-06-17 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-06-24,0.875,0.803,0.936,0.658,3.0,2024-06-24 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-07-01,0.905,0.878,0.946,0.752,2.28,2024-07-01 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-07-08,0.918,0.786,0.929,0.67,1.97,2024-07-08 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-07-15,0.842,0.808,0.946,0.644,3.79,2024-07-15 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-07-22,0.943,0.828,0.934,0.729,1.37,2024-07-22 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-07-29,0.887,0.769,0.911,0.621,2.71,2024-07-29 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-08-05,0.959,0.901,0.927,0.801,0.98,2024-08-05 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-08-12,0.974,0.815,0.963,0.764,0.62,2024-08-12 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-08-19,0.821,0.843,0.93,0.644,4.3,2024-08-19 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-08-26,0.82,0.889,0.967,0.705,4.32,2024-08-26 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-09-02,0.939,0.847,0.976,0.776,1.46,2024-09-02 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-09-09,0.888,0.832,0.922,0.681,2.69,2024-09-09 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-09-16,0.852,0.851,0.985,0.714,3.55,2024-09-16 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-09-23,0.941,0.762,0.973,0.698,1.42,2024-09-23 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-09-30,0.847,0.814,0.937,0.646,3.67,2024-09-30 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-10-07,0.88,0.83,0.987,0.721,2.88,2024-10-07 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-10-14,0.848,0.896,0.932,0.708,3.65,2024-10-14 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-10-21,0.947,0.812,0.939,0.722,1.27,2024-10-21 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-10-28,0.903,0.783,0.92,0.65,2.33,2024-10-28 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-11-04,0.913,0.94,0.958,0.822,2.09,2024-11-04 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-11-11,0.859,0.871,0.902,0.675,3.38,2024-11-11 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-11-18,0.93,0.91,0.909,0.769,1.68,2024-11-18 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-11-25,0.927,0.932,0.973,0.841,1.75,2024-11-25 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-12-02,0.9,0.881,0.949,0.752,2.4,2024-12-02 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-12-09,0.865,0.79,0.915,0.625,3.24,2024-12-09 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-12-16,0.896,0.922,0.922,0.762,2.5,2024-12-16 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-12-23,0.944,0.932,0.931,0.819,1.34,2024-12-23 00:00:00
39,11,Hydraulic Press,Hydraulic Press 11-4,2024-12-30,0.839,0.897,0.989,0.744,3.86,2024-12-30 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-01-01,0.936,0.855,0.948,0.759,1.54,2024-01-01 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-01-08,0.942,0.758,0.927,0.662,1.39,2024-01-08 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-01-15,0.804,0.876,0.965,0.68,4.7,2024-01-15 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-01-22,0.806,0.9,0.977,0.709,4.66,2024-01-22 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-01-29,0.868,0.83,0.978,0.705,3.17,2024-01-29 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-02-05,0.958,0.922,0.907,0.801,1.01,2024-02-05 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-02-12,0.891,0.891,0.97,0.77,2.62,2024-02-12 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-02-19,0.804,0.899,0.951,0.687,4.7,2024-02-19 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-02-26,0.965,0.769,0.956,0.709,0.84,2024-02-26 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-03-04,0.87,0.916,0.982,0.783,3.12,2024-03-04 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-03-11,0.941,0.835,0.971,0.763,1.42,2024-03-11 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-03-18,0.854,0.842,0.909,0.654,3.5,2024-03-18 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-03-25,0.974,0.865,0.936,0.789,0.62,2024-03-25 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-04-01,0.877,0.794,0.939,0.654,2.95,2024-04-01 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-04-08,0.85,0.807,0.967,0.663,3.6,2024-04-08 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-04-15,0.891,0.826,0.994,0.732,2.62,2024-04-15 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-04-22,0.931,0.94,0.972,0.851,1.66,2024-04-22 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-04-29,0.929,0.84,0.955,0.745,1.7,2024-04-29 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-05-06,0.804,0.904,0.942,0.685,4.7,2024-05-06 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-05-13,0.886,0.772,0.93,0.636,2.74,2024-05-13 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-05-20,0.826,0.876,0.908,0.657,4.18,2024-05-20 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-05-27,0.901,0.792,0.989,0.706,2.38,2024-05-27 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-06-03,0.907,0.767,0.938,0.653,2.23,2024-06-03 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-06-10,0.951,0.855,0.98,0.797,1.18,2024-06-10 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-06-17,0.937,0.762,0.947,0.676,1.51,2024-06-17 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-06-24,0.874,0.898,0.979,0.768,3.02,2024-06-24 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-07-01,0.807,0.888,0.957,0.686,4.63,2024-07-01 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-07-08,0.957,0.804,0.92,0.708,1.03,2024-07-08 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-07-15,0.901,0.848,0.947,0.724,2.38,2024-07-15 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-07-22,0.973,0.797,0.944,0.732,0.65,2024-07-22 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-07-29,0.887,0.861,0.97,0.741,2.71,2024-07-29 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-08-05,0.932,0.934,0.94,0.818,1.63,2024-08-05 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-08-12,0.814,0.775,0.901,0.568,4.46,2024-08-12 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-08-19,0.894,0.774,0.919,0.636,2.54,2024-08-19 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-08-26,0.957,0.773,0.984,0.728,1.03,2024-08-26 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-09-02,0.889,0.875,0.95,0.739,2.66,2024-09-02 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-09-09,0.825,0.925,0.94,0.717,4.2,2024-09-09 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-09-16,0.802,0.774,0.995,0.618,4.75,2024-09-16 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-09-23,0.93,0.926,0.926,0.797,1.68,2024-09-23 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-09-30,0.858,0.928,0.954,0.76,3.41,2024-09-30 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-10-07,0.83,0.808,0.965,0.647,4.08,2024-10-07 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-10-14,0.945,0.94,0.935,0.831,1.32,2024-10-14 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-10-21,0.909,0.844,0.92,0.706,2.18,2024-10-21 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-10-28,0.859,0.899,0.995,0.768,3.38,2024-10-28 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-11-04,0.967,0.783,0.968,0.733,0.79,2024-11-04 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-11-11,0.885,0.814,0.917,0.661,2.76,2024-11-11 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-11-18,0.885,0.949,0.901,0.757,2.76,2024-11-18 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-11-25,0.926,0.79,0.909,0.665,1.78,2024-11-25 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-12-02,0.883,0.769,0.959,0.651,2.81,2024-12-02 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-12-09,0.907,0.763,0.96,0.664,2.23,2024-12-09 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-12-16,0.959,0.819,0.901,0.708,0.98,2024-12-16 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-12-23,0.835,0.807,0.987,0.665,3.96,2024-12-23 00:00:00
40,12,CNC Lathe,CNC Lathe 12-1,2024-12-30,0.877,0.896,0.935,0.735,2.95,2024-12-30 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-01-01,0.968,0.862,0.961,0.802,0.77,2024-01-01 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-01-08,0.836,0.869,0.91,0.661,3.94,2024-01-08 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-01-15,0.839,0.786,0.954,0.629,3.86,2024-01-15 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-01-22,0.823,0.854,0.961,0.675,4.25,2024-01-22 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-01-29,0.869,0.865,0.981,0.737,3.14,2024-01-29 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-02-05,0.909,0.943,0.97,0.831,2.18,2024-02-05 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-02-12,0.911,0.932,0.92,0.781,2.14,2024-02-12 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-02-19,0.8,0.796,0.921,0.586,4.8,2024-02-19 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-02-26,0.967,0.873,0.914,0.772,0.79,2024-02-26 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-03-04,0.886,0.75,0.907,0.603,2.74,2024-03-04 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-03-11,0.975,0.777,0.977,0.74,0.6,2024-03-11 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-03-18,0.877,0.844,0.929,0.688,2.95,2024-03-18 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-03-25,0.937,0.798,0.937,0.701,1.51,2024-03-25 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-04-01,0.939,0.891,0.934,0.781,1.46,2024-04-01 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-04-08,0.951,0.813,0.907,0.701,1.18,2024-04-08 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-04-15,0.909,0.793,0.916,0.66,2.18,2024-04-15 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-04-22,0.914,0.806,0.914,0.673,2.06,2024-04-22 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-04-29,0.879,0.838,0.966,0.712,2.9,2024-04-29 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-05-06,0.845,0.774,0.985,0.644,3.72,2024-05-06 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-05-13,0.917,0.786,0.982,0.708,1.99,2024-05-13 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-05-20,0.954,0.904,0.933,0.805,1.1,2024-05-20 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-05-27,0.876,0.873,0.983,0.752,2.98,2024-05-27 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-06-03,0.966,0.788,0.936,0.712,0.82,2024-06-03 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-06-10,0.968,0.949,0.919,0.844,0.77,2024-06-10 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-06-17,0.865,0.789,0.956,0.652,3.24,2024-06-17 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-06-24,0.859,0.932,0.987,0.79,3.38,2024-06-24 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-07-01,0.891,0.753,0.926,0.621,2.62,2024-07-01 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-07-08,0.916,0.878,0.938,0.754,2.02,2024-07-08 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-07-15,0.979,0.891,0.926,0.808,0.5,2024-07-15 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-07-22,0.81,0.864,0.903,0.632,4.56,2024-07-22 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-07-29,0.929,0.844,0.958,0.751,1.7,2024-07-29 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-08-05,0.882,0.785,0.971,0.672,2.83,2024-08-05 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-08-12,0.917,0.859,0.91,0.717,1.99,2024-08-12 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-08-19,0.867,0.873,0.968,0.733,3.19,2024-08-19 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-08-26,0.927,0.785,0.981,0.714,1.75,2024-08-26 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-09-02,0.815,0.917,0.911,0.681,4.44,2024-09-02 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-09-09,0.88,0.892,0.93,0.73,2.88,2024-09-09 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-09-16,0.954,0.805,0.981,0.753,1.1,2024-09-16 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-09-23,0.918,0.897,0.932,0.767,1.97,2024-09-23 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-09-30,0.921,0.93,0.985,0.844,1.9,2024-09-30 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-10-07,0.83,0.947,0.969,0.762,4.08,2024-10-07 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-10-14,0.866,0.753,0.963,0.628,3.22,2024-10-14 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-10-21,0.875,0.884,0.906,0.701,3.0,2024-10-21 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-10-28,0.835,0.902,0.914,0.688,3.96,2024-10-28 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-11-04,0.848,0.785,0.904,0.602,3.65,2024-11-04 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-11-11,0.91,0.888,0.939,0.759,2.16,2024-11-11 00:00:00
41,12,Heat Treatment Oven,Heat Treatment Oven 12-2,2024-11-18,0.914,0.918,0.989,0.83,2.06,2024-11-18 00:00:00
