schedule_id,line_id,product_id,scheduled_date,shift,planned_quantity,actual_quantity,completion_rate,status,created_date
1960,5,7,2024-12-12,Day,211,183,86.7,Completed,2024-12-12 00:00:00
1961,4,21,2024-12-12,Day,470,431,91.7,Completed,2024-12-12 00:00:00
1962,1,21,2024-12-13,Day,478,494,103.3,Completed,2024-12-13 00:00:00
1963,4,8,2024-12-13,Night,244,207,84.8,Scheduled,2024-12-13 00:00:00
1964,2,26,2024-12-13,Day,382,369,96.6,In Progress,2024-12-13 00:00:00
1965,3,22,2024-12-13,Swing,496,434,87.5,In Progress,2024-12-13 00:00:00
1966,14,26,2024-12-13,Swing,133,130,97.7,Completed,2024-12-13 00:00:00
1967,7,18,2024-12-13,Swing,433,433,100.0,Completed,2024-12-13 00:00:00
1968,4,4,2024-12-13,Swing,211,212,100.5,Completed,2024-12-13 00:00:00
1969,20,19,2024-12-14,Night,210,206,98.1,Delayed,2024-12-14 00:00:00
1970,5,14,2024-12-14,Night,209,188,90.0,Completed,2024-12-14 00:00:00
1971,11,11,2024-12-14,Day,323,292,90.4,Scheduled,2024-12-14 00:00:00
1972,11,18,2024-12-14,Day,440,442,100.5,Scheduled,2024-12-14 00:00:00
1973,20,12,2024-12-14,Day,321,281,87.5,Delayed,2024-12-14 00:00:00
1974,20,19,2024-12-14,Night,104,94,90.4,In Progress,2024-12-14 00:00:00
1975,7,5,2024-12-14,Day,66,58,87.9,In Progress,2024-12-14 00:00:00
1976,8,27,2024-12-14,Swing,334,308,92.2,Delayed,2024-12-14 00:00:00
1977,11,29,2024-12-15,Night,405,360,88.9,Completed,2024-12-15 00:00:00
1978,11,1,2024-12-15,Swing,310,295,95.2,In Progress,2024-12-15 00:00:00
1979,17,3,2024-12-15,Night,73,74,101.4,Scheduled,2024-12-15 00:00:00
1980,10,30,2024-12-16,Day,234,211,90.2,In Progress,2024-12-16 00:00:00
1981,16,16,2024-12-16,Swing,142,128,90.1,Scheduled,2024-12-16 00:00:00
1982,9,19,2024-12-16,Swing,179,162,90.5,In Progress,2024-12-16 00:00:00
1983,2,10,2024-12-16,Swing,456,441,96.7,In Progress,2024-12-16 00:00:00
1984,13,19,2024-12-17,Night,74,69,93.2,Delayed,2024-12-17 00:00:00
1985,18,14,2024-12-17,Day,119,110,92.4,Scheduled,2024-12-17 00:00:00
1986,7,16,2024-12-17,Swing,236,238,100.8,Delayed,2024-12-17 00:00:00
1987,18,12,2024-12-18,Night,452,464,102.7,In Progress,2024-12-18 00:00:00
1988,1,19,2024-12-18,Day,384,388,101.0,Completed,2024-12-18 00:00:00
1989,9,1,2024-12-18,Swing,112,95,84.8,Completed,2024-12-18 00:00:00
1990,12,24,2024-12-18,Day,490,451,92.0,Delayed,2024-12-18 00:00:00
1991,14,2,2024-12-19,Night,72,62,86.1,Delayed,2024-12-19 00:00:00
1992,8,5,2024-12-19,Night,487,510,104.7,In Progress,2024-12-19 00:00:00
1993,19,5,2024-12-19,Swing,289,247,85.5,Completed,2024-12-19 00:00:00
1994,4,23,2024-12-19,Swing,234,230,98.3,In Progress,2024-12-19 00:00:00
1995,13,25,2024-12-19,Day,153,133,86.9,Completed,2024-12-19 00:00:00
1996,8,24,2024-12-19,Night,117,108,92.3,Delayed,2024-12-19 00:00:00
1997,20,17,2024-12-20,Night,176,173,98.3,In Progress,2024-12-20 00:00:00
1998,15,18,2024-12-20,Night,186,192,103.2,In Progress,2024-12-20 00:00:00
1999,8,14,2024-12-20,Day,129,127,98.4,Scheduled,2024-12-20 00:00:00
2000,19,14,2024-12-20,Night,352,363,103.1,In Progress,2024-12-20 00:00:00
2001,10,20,2024-12-20,Night,222,229,103.2,In Progress,2024-12-20 00:00:00
2002,15,24,2024-12-21,Night,369,339,91.9,Completed,2024-12-21 00:00:00
2003,7,24,2024-12-21,Day,138,129,93.5,Scheduled,2024-12-21 00:00:00
2004,5,15,2024-12-21,Night,413,423,102.4,Completed,2024-12-21 00:00:00
2005,5,30,2024-12-21,Night,320,286,89.4,In Progress,2024-12-21 00:00:00
2006,20,7,2024-12-21,Swing,62,54,87.1,Completed,2024-12-21 00:00:00
2007,15,14,2024-12-21,Swing,293,271,92.5,Completed,2024-12-21 00:00:00
2008,2,9,2024-12-21,Night,442,434,98.2,Scheduled,2024-12-21 00:00:00
2009,4,3,2024-12-21,Day,222,218,98.2,Delayed,2024-12-21 00:00:00
2010,4,1,2024-12-22,Swing,168,159,94.6,Completed,2024-12-22 00:00:00
2011,5,18,2024-12-22,Night,119,117,98.3,Delayed,2024-12-22 00:00:00
2012,10,22,2024-12-22,Night,132,113,85.6,In Progress,2024-12-22 00:00:00
2013,17,23,2024-12-22,Day,350,322,92.0,Scheduled,2024-12-22 00:00:00
2014,14,16,2024-12-22,Swing,449,465,103.6,In Progress,2024-12-22 00:00:00
2015,7,11,2024-12-22,Night,143,127,88.8,In Progress,2024-12-22 00:00:00
2016,15,7,2024-12-23,Night,435,389,89.4,Completed,2024-12-23 00:00:00
2017,7,20,2024-12-23,Swing,416,390,93.8,Delayed,2024-12-23 00:00:00
2018,12,4,2024-12-23,Day,145,125,86.2,Completed,2024-12-23 00:00:00
2019,16,15,2024-12-23,Day,120,111,92.5,Completed,2024-12-23 00:00:00
2020,9,23,2024-12-24,Night,149,153,102.7,Scheduled,2024-12-24 00:00:00
2021,13,26,2024-12-24,Swing,499,480,96.2,Completed,2024-12-24 00:00:00
2022,12,29,2024-12-24,Swing,497,471,94.8,Scheduled,2024-12-24 00:00:00
2023,1,12,2024-12-24,Day,177,154,87.0,Completed,2024-12-24 00:00:00
2024,7,3,2024-12-24,Night,336,323,96.1,Scheduled,2024-12-24 00:00:00
2025,19,12,2024-12-25,Day,65,63,96.9,Scheduled,2024-12-25 00:00:00
2026,8,15,2024-12-25,Swing,368,328,89.1,Completed,2024-12-25 00:00:00
2027,20,16,2024-12-25,Day,103,107,103.9,In Progress,2024-12-25 00:00:00
2028,17,11,2024-12-25,Day,93,92,98.9,Completed,2024-12-25 00:00:00
2029,12,20,2024-12-26,Night,403,379,94.0,Completed,2024-12-26 00:00:00
2030,18,23,2024-12-26,Day,319,280,87.8,Completed,2024-12-26 00:00:00
2031,5,6,2024-12-26,Day,361,311,86.1,Delayed,2024-12-26 00:00:00
2032,3,28,2024-12-26,Day,385,375,97.4,Completed,2024-12-26 00:00:00
2033,9,12,2024-12-26,Day,317,306,96.5,Completed,2024-12-26 00:00:00
2034,11,19,2024-12-26,Swing,355,372,104.8,Completed,2024-12-26 00:00:00
2035,3,27,2024-12-26,Swing,117,104,88.9,Delayed,2024-12-26 00:00:00
2036,17,24,2024-12-26,Swing,449,461,102.7,In Progress,2024-12-26 00:00:00
2037,20,1,2024-12-27,Day,285,262,91.9,Completed,2024-12-27 00:00:00
2038,18,17,2024-12-27,Night,150,127,84.7,Completed,2024-12-27 00:00:00
2039,1,29,2024-12-27,Night,456,427,93.6,In Progress,2024-12-27 00:00:00
2040,6,26,2024-12-28,Night,288,264,91.7,In Progress,2024-12-28 00:00:00
2041,1,2,2024-12-28,Swing,112,116,103.6,Delayed,2024-12-28 00:00:00
2042,16,21,2024-12-28,Swing,370,354,95.7,Delayed,2024-12-28 00:00:00
2043,11,22,2024-12-29,Night,450,426,94.7,In Progress,2024-12-29 00:00:00
2044,19,25,2024-12-29,Day,52,50,96.2,In Progress,2024-12-29 00:00:00
2045,20,27,2024-12-29,Swing,221,189,85.5,Completed,2024-12-29 00:00:00
2046,20,10,2024-12-29,Night,177,164,92.7,Scheduled,2024-12-29 00:00:00
2047,17,14,2024-12-29,Swing,115,107,93.0,Completed,2024-12-29 00:00:00
2048,10,25,2024-12-29,Night,326,336,103.1,Completed,2024-12-29 00:00:00
2049,8,21,2024-12-29,Night,70,63,90.0,In Progress,2024-12-29 00:00:00
2050,2,22,2024-12-29,Night,441,433,98.2,In Progress,2024-12-29 00:00:00
2051,13,9,2024-12-30,Night,124,108,87.1,Completed,2024-12-30 00:00:00
2052,7,28,2024-12-30,Night,201,195,97.0,In Progress,2024-12-30 00:00:00
2053,13,15,2024-12-30,Swing,104,97,93.3,Completed,2024-12-30 00:00:00
2054,18,22,2024-12-30,Night,276,265,96.0,Scheduled,2024-12-30 00:00:00
2055,12,18,2024-12-30,Swing,338,321,95.0,Scheduled,2024-12-30 00:00:00
2056,3,2,2024-12-30,Swing,188,183,97.3,Scheduled,2024-12-30 00:00:00
2057,14,10,2024-12-31,Day,378,332,87.8,Delayed,2024-12-31 00:00:00
2058,19,15,2024-12-31,Night,279,272,97.5,Delayed,2024-12-31 00:00:00
2059,16,2,2024-12-31,Day,212,189,89.2,Completed,2024-12-31 00:00:00
2060,4,14,2024-12-31,Night,192,185,96.4,In Progress,2024-12-31 00:00:00
2061,20,17,2024-12-31,Day,232,228,98.3,In Progress,2024-12-31 00:00:00
2062,15,18,2024-12-31,Day,176,184,104.5,In Progress,2024-12-31 00:00:00
